Unit,Quarter,Month,Quantity,Year,Booking_Month,Booking_Year
UOPBLRBU,Q2,NOV,90,2012,1,2021
UOPBLRBU,Q2,DEC,772,2022,1,2022
UOPBLRBU,Q2,JAN,407,2022,1,2022
UOPBLRBU,Q2,NOV,1448,2022,1,2022
UOPBLRBU,Q3,APR,2,2011,1,2020
UOPBLRBU,Q3,MAR,1,2011,1,2020
UOPBLRBU,Q3,APR,412,2012,1,2021
UOPBLRBU,Q3,FEB,232,2012,1,2021
UOPBLRBU,Q3,MAR,275,2012,1,2021
UOPBLRBU,Q4,JUL,65,2011,1,2020
UOPBLRBU,Q4,JUN,8,2011,1,2020
UOPBLRBU,Q4,MAY,0,2011,1,2020
UOPBLRBU,Q4,JUL,2316,2012,1,2021
UOPBLRBU,Q4,JUN,1016,2012,1,2021
UOPBLRBU,Q4,MAY,271,2012,1,2021
UOPBLRBU,Q1,AUG,699,2008,1,2018
UOPBLRBU,Q1,OCT,4602,2008,1,2018
UOPBLRBU,Q1,SEP,868,2008,1,2018
UOPBLRBU,Q1,AUG,6854,2007,1,2019
UOPBLRBU,Q1,OCT,18512,2007,1,2019
UOPBLRBU,Q1,SEP,8636,2007,1,2019
UOPBLRBU,Q1,AUG,10383,2011,1,2020
UOPBLRBU,Q1,OCT,20094,2011,1,2020
UOPBLRBU,Q1,SEP,9833,2011,1,2020
UOPBLRBU,Q1,AUG,8192,2012,1,2021
UOPBLRBU,Q1,OCT,22529,2012,1,2021
UOPBLRBU,Q1,SEP,10559,2012,1,2021
UOPBLRBU,Q1,AUG,13148,2022,1,2022
UOPBLRBU,Q1,OCT,29211,2022,1,2022
UOPBLRBU,Q1,SEP,13879,2022,1,2022
UOPBLRBU,Q2,DEC,5276,2008,1,2018
UOPBLRBU,Q2,JAN,6152,2008,1,2018
UOPBLRBU,Q2,NOV,2607,2008,1,2018
UOPBLRBU,Q2,DEC,12020,2007,1,2019
UOPBLRBU,Q2,JAN,13837,2007,1,2019
UOPBLRBU,Q2,NOV,10460,2007,1,2019
UOPBLRBU,Q2,DEC,14654,2011,1,2020
UOPBLRBU,Q2,JAN,14305,2011,1,2020
UOPBLRBU,Q2,NOV,12821,2011,1,2020
UOPBLRBU,Q2,DEC,12544,2012,1,2021
UOPBLRBU,Q2,JAN,17913,2012,1,2021
UOPBLRBU,Q2,NOV,13932,2012,1,2021
UOPBLRBU,Q2,DEC,16393,2022,1,2022
UOPBLRBU,Q2,JAN,22035,2022,1,2022
UOPBLRBU,Q2,NOV,18787,2022,1,2022
UOPBLRBU,Q3,APR,11931,2008,1,2018
UOPBLRBU,Q3,FEB,4268,2008,1,2018
UOPBLRBU,Q3,MAR,5960,2008,1,2018
UOPBLRBU,Q3,APR,25386,2007,1,2019
UOPBLRBU,Q3,FEB,7161,2007,1,2019
UOPBLRBU,Q3,MAR,11952,2007,1,2019
UOPBLRBU,Q3,APR,16109,2011,1,2020
UOPBLRBU,Q3,FEB,8962,2011,1,2020
UOPBLRBU,Q3,MAR,13767,2011,1,2020
UOPBLRBU,Q3,APR,18948,2012,1,2021
UOPBLRBU,Q3,FEB,13359,2012,1,2021
UOPBLRBU,Q3,MAR,15256,2012,1,2021
UOPBLRBU,Q4,JUL,1321,2002,1,2017
UOPBLRBU,Q4,JUN,151,2002,1,2017
UOPBLRBU,Q4,JUL,20874,2008,1,2018
UOPBLRBU,Q4,JUN,8542,2008,1,2018
UOPBLRBU,Q4,MAY,6114,2008,1,2018
UOPBLRBU,Q4,JUL,28991,2007,1,2019
UOPBLRBU,Q4,JUN,10871,2007,1,2019
UOPBLRBU,Q4,MAY,11476,2007,1,2019
UOPBLRBU,Q4,JUL,22935,2011,1,2020
UOPBLRBU,Q4,JUN,9808,2011,1,2020
UOPBLRBU,Q4,MAY,8277,2011,1,2020
UOPBLRBU,Q4,JUL,31004,2012,1,2021
UOPBLRBU,Q4,JUN,13805,2012,1,2021
UOPBLRBU,Q4,MAY,10505,2012,1,2021
UOPBLRBU,Q1,AUG,74,2008,1,2018
UOPBLRBU,Q1,OCT,405,2008,1,2018
UOPBLRBU,Q1,SEP,208,2008,1,2018
UOPBLRBU,Q1,AUG,1215,2007,1,2019
UOPBLRBU,Q1,OCT,3488,2007,1,2019
UOPBLRBU,Q1,SEP,1835,2007,1,2019
UOPBLRBU,Q1,AUG,1537,2011,1,2020
UOPBLRBU,Q1,OCT,3810,2011,1,2020
UOPBLRBU,Q1,SEP,2240,2011,1,2020
UOPBLRBU,Q1,AUG,1922,2012,1,2021
UOPBLRBU,Q1,OCT,3705,2012,1,2021
UOPBLRBU,Q1,SEP,2647,2012,1,2021
UOPBLRBU,Q1,AUG,4211,2022,1,2022
UOPBLRBU,Q1,OCT,8308,2022,1,2022
UOPBLRBU,Q1,SEP,3375,2022,1,2022
UOPBLRBU,Q2,DEC,933,2008,1,2018
UOPBLRBU,Q2,JAN,1983,2008,1,2018
UOPBLRBU,Q2,NOV,673,2008,1,2018
UOPBLRBU,Q2,DEC,4052,2007,1,2019
UOPBLRBU,Q2,JAN,4332,2007,1,2019
UOPBLRBU,Q2,NOV,2427,2007,1,2019
UOPBLRBU,Q2,DEC,2969,2011,1,2020
UOPBLRBU,Q2,JAN,3105,2011,1,2020
UOPBLRBU,Q2,NOV,2384,2011,1,2020
UOPBLRBU,Q2,DEC,3182,2012,1,2021
UOPBLRBU,Q2,JAN,3539,2012,1,2021
UOPBLRBU,Q2,NOV,3258,2012,1,2021
UOPBLRBU,Q2,DEC,3739,2022,1,2022
UOPBLRBU,Q2,JAN,6044,2022,1,2022
UOPBLRBU,Q2,NOV,5953,2022,1,2022
UOPBLRBU,Q3,APR,2941,2008,1,2018
UOPBLRBU,Q3,FEB,621,2008,1,2018
UOPBLRBU,Q3,MAR,979,2008,1,2018
UOPBLRBU,Q3,APR,4014,2007,1,2019
UOPBLRBU,Q3,FEB,1900,2007,1,2019
UOPBLRBU,Q3,MAR,2497,2007,1,2019
UOPBLRBU,Q3,APR,3138,2011,1,2020
UOPBLRBU,Q3,FEB,1720,2011,1,2020
UOPBLRBU,Q3,MAR,2955,2011,1,2020
UOPBLRBU,Q3,APR,5164,2012,1,2021
UOPBLRBU,Q3,FEB,3168,2012,1,2021
UOPBLRBU,Q3,MAR,3831,2012,1,2021
UOPBLRBU,Q4,JUL,259,2002,1,2017
UOPBLRBU,Q4,JUN,41,2002,1,2017
UOPBLRBU,Q4,JUL,3489,2008,1,2018
UOPBLRBU,Q4,JUN,2096,2008,1,2018
UOPBLRBU,Q4,MAY,1966,2008,1,2018
UOPBLRBU,Q4,JUL,5753,2007,1,2019
UOPBLRBU,Q4,JUN,3567,2007,1,2019
UOPBLRBU,Q4,MAY,2071,2007,1,2019
UOPBLRBU,Q4,JUL,5456,2011,1,2020
UOPBLRBU,Q4,JUN,2028,2011,1,2020
UOPBLRBU,Q4,MAY,1620,2011,1,2020
UOPBLRBU,Q4,JUL,6343,2012,1,2021
UOPBLRBU,Q4,JUN,3919,2012,1,2021
UOPBLRBU,Q4,MAY,2610,2012,1,2021
UOPBLRBU,Q1,AUG,5,2007,1,2019
UOPBLRBU,Q1,OCT,1065,2007,1,2019
UOPBLRBU,Q1,SEP,19,2007,1,2019
UOPBLRBU,Q1,AUG,538,2011,1,2020
UOPBLRBU,Q1,OCT,1560,2011,1,2020
UOPBLRBU,Q1,SEP,992,2011,1,2020
UOPBLRBU,Q1,AUG,1043,2012,1,2021
UOPBLRBU,Q1,OCT,3273,2012,1,2021
UOPBLRBU,Q1,SEP,1144,2012,1,2021
UOPBLRBU,Q1,AUG,2615,2022,1,2022
UOPBLRBU,Q1,OCT,12110,2022,1,2022
UOPBLRBU,Q1,SEP,12439,2022,1,2022
UOPBLRBU,Q2,DEC,470,2007,1,2019
UOPBLRBU,Q2,JAN,1025,2007,1,2019
UOPBLRBU,Q2,NOV,239,2007,1,2019
UOPBLRBU,Q2,DEC,1108,2011,1,2020
UOPBLRBU,Q2,JAN,1152,2011,1,2020
UOPBLRBU,Q2,NOV,1673,2011,1,2020
UOPBLRBU,Q2,DEC,1350,2012,1,2021
UOPBLRBU,Q2,JAN,3268,2012,1,2021
UOPBLRBU,Q2,NOV,2121,2012,1,2021
UOPBLRBU,Q2,DEC,3051,2022,1,2022
UOPBLRBU,Q2,JAN,5110,2022,1,2022
UOPBLRBU,Q2,NOV,7007,2022,1,2022
UOPBLRBU,Q3,APR,1162,2007,1,2019
UOPBLRBU,Q3,FEB,369,2007,1,2019
UOPBLRBU,Q3,MAR,1451,2007,1,2019
UOPBLRBU,Q3,APR,2110,2011,1,2020
UOPBLRBU,Q3,FEB,1198,2011,1,2020
UOPBLRBU,Q3,MAR,1767,2011,1,2020
UOPBLRBU,Q3,APR,6354,2012,1,2021
UOPBLRBU,Q3,FEB,2728,2012,1,2021
UOPBLRBU,Q3,MAR,3193,2012,1,2021
UOPBLRBU,Q4,JUL,202,2008,1,2018
UOPBLRBU,Q4,JUN,29,2008,1,2018
UOPBLRBU,Q4,JUL,4588,2007,1,2019
UOPBLRBU,Q4,JUN,1976,2007,1,2019
UOPBLRBU,Q4,MAY,852,2007,1,2019
UOPBLRBU,Q4,JUL,3994,2011,1,2020
UOPBLRBU,Q4,JUN,1344,2011,1,2020
UOPBLRBU,Q4,MAY,735,2011,1,2020
UOPBLRBU,Q4,JUL,7544,2012,1,2021
UOPBLRBU,Q4,JUN,2223,2012,1,2021
UOPBLRBU,Q4,MAY,4171,2012,1,2021
UOPBLRBU,Q1,AUG,0,2008,1,2018
UOPBLRBU,Q1,OCT,125,2008,1,2018
UOPBLRBU,Q1,AUG,2640,2007,1,2019
UOPBLRBU,Q1,OCT,4689,2007,1,2019
UOPBLRBU,Q1,SEP,1652,2007,1,2019
UOPBLRBU,Q1,AUG,2688,2011,1,2020
UOPBLRBU,Q1,OCT,6791,2011,1,2020
UOPBLRBU,Q1,SEP,2345,2011,1,2020
UOPBLRBU,Q1,AUG,2185,2012,1,2021
UOPBLRBU,Q1,OCT,6651,2012,1,2021
UOPBLRBU,Q1,SEP,2913,2012,1,2021
UOPBLRBU,Q1,AUG,5087,2022,1,2022
UOPBLRBU,Q1,OCT,10797,2022,1,2022
UOPBLRBU,Q1,SEP,5322,2022,1,2022
UOPBLRBU,Q2,DEC,1086,2008,1,2018
UOPBLRBU,Q2,JAN,3224,2008,1,2018
UOPBLRBU,Q2,NOV,362,2008,1,2018
UOPBLRBU,Q2,DEC,3973,2007,1,2019
UOPBLRBU,Q2,JAN,3658,2007,1,2019
UOPBLRBU,Q2,NOV,3388,2007,1,2019
UOPBLRBU,Q2,DEC,5185,2011,1,2020
UOPBLRBU,Q2,JAN,6368,2011,1,2020
UOPBLRBU,Q2,NOV,3602,2011,1,2020
UOPBLRBU,Q2,DEC,4354,2012,1,2021
UOPBLRBU,Q2,JAN,4768,2012,1,2021
UOPBLRBU,Q2,NOV,5048,2012,1,2021
UOPBLRBU,Q2,DEC,6948,2022,1,2022
UOPBLRBU,Q2,JAN,9455,2022,1,2022
UOPBLRBU,Q2,NOV,8012,2022,1,2022
UOPBLRBU,Q3,APR,3273,2008,1,2018
UOPBLRBU,Q3,FEB,1221,2008,1,2018
UOPBLRBU,Q3,MAR,1749,2008,1,2018
UOPBLRBU,Q3,APR,3586,2007,1,2019
UOPBLRBU,Q3,FEB,2223,2007,1,2019
UOPBLRBU,Q3,MAR,2169,2007,1,2019
UOPBLRBU,Q3,APR,4664,2011,1,2020
UOPBLRBU,Q3,FEB,2878,2011,1,2020
UOPBLRBU,Q3,MAR,3974,2011,1,2020
UOPBLRBU,Q3,APR,7180,2012,1,2021
UOPBLRBU,Q3,FEB,4351,2012,1,2021
UOPBLRBU,Q3,MAR,6630,2012,1,2021
UOPBLRBU,Q4,JUL,1116,2002,1,2017
UOPBLRBU,Q4,JUL,10014,2008,1,2018
UOPBLRBU,Q4,JUN,2455,2008,1,2018
UOPBLRBU,Q4,MAY,2102,2008,1,2018
UOPBLRBU,Q4,JUL,8961,2007,1,2019
UOPBLRBU,Q4,JUN,3916,2007,1,2019
UOPBLRBU,Q4,MAY,4139,2007,1,2019
UOPBLRBU,Q4,JUL,7170,2011,1,2020
UOPBLRBU,Q4,JUN,3079,2011,1,2020
UOPBLRBU,Q4,MAY,2931,2011,1,2020
UOPBLRBU,Q4,JUL,14930,2012,1,2021
UOPBLRBU,Q4,JUN,6384,2012,1,2021
UOPBLRBU,Q4,MAY,4590,2012,1,2021
UOPBLRBU,Q1,AUG,948,2008,1,2018
UOPBLRBU,Q1,OCT,5418,2008,1,2018
UOPBLRBU,Q1,SEP,1596,2008,1,2018
UOPBLRBU,Q1,AUG,9440,2007,1,2019
UOPBLRBU,Q1,OCT,30825,2007,1,2019
UOPBLRBU,Q1,SEP,15997,2007,1,2019
UOPBLRBU,Q1,AUG,18476,2011,1,2020
UOPBLRBU,Q1,OCT,38870,2011,1,2020
UOPBLRBU,Q1,SEP,18518,2011,1,2020
UOPBLRBU,Q1,AUG,15949,2012,1,2021
UOPBLRBU,Q1,OCT,36218,2012,1,2021
UOPBLRBU,Q1,SEP,19297,2012,1,2021
UOPBLRBU,Q1,AUG,26245,2022,1,2022
UOPBLRBU,Q1,OCT,67954,2022,1,2022
UOPBLRBU,Q1,SEP,41264,2022,1,2022
UOPBLRBU,Q2,DEC,7430,2008,1,2018
UOPBLRBU,Q2,JAN,13494,2008,1,2018
UOPBLRBU,Q2,NOV,4186,2008,1,2018
UOPBLRBU,Q2,DEC,22989,2007,1,2019
UOPBLRBU,Q2,JAN,26470,2007,1,2019
UOPBLRBU,Q2,NOV,19031,2007,1,2019
UOPBLRBU,Q2,DEC,26934,2011,1,2020
UOPBLRBU,Q2,JAN,27175,2011,1,2020
UOPBLRBU,Q2,NOV,26028,2011,1,2020
UOPBLRBU,Q2,DEC,28918,2012,1,2021
UOPBLRBU,Q2,JAN,38421,2012,1,2021
UOPBLRBU,Q2,NOV,37311,2012,1,2021
UOPBLRBU,Q2,DEC,32556,2022,1,2022
UOPBLRBU,Q2,JAN,43210,2022,1,2022
UOPBLRBU,Q2,NOV,43399,2022,1,2022
UOPBLRBU,Q3,APR,21114,2008,1,2018
UOPBLRBU,Q3,FEB,7664,2008,1,2018
UOPBLRBU,Q3,MAR,11065,2008,1,2018
UOPBLRBU,Q3,APR,32678,2007,1,2019
UOPBLRBU,Q3,FEB,15996,2007,1,2019
UOPBLRBU,Q3,MAR,22576,2007,1,2019
UOPBLRBU,Q3,APR,35939,2011,1,2020
UOPBLRBU,Q3,FEB,19701,2011,1,2020
UOPBLRBU,Q3,MAR,26261,2011,1,2020
UOPBLRBU,Q3,APR,51329,2012,1,2021
UOPBLRBU,Q3,FEB,30496,2012,1,2021
UOPBLRBU,Q3,MAR,31071,2012,1,2021
UOPBLRBU,Q4,JUL,3902,2002,1,2017
UOPBLRBU,Q4,JUN,148,2002,1,2017
UOPBLRBU,Q4,JUL,42483,2008,1,2018
UOPBLRBU,Q4,JUN,20592,2008,1,2018
UOPBLRBU,Q4,MAY,11943,2008,1,2018
UOPBLRBU,Q4,JUL,57727,2007,1,2019
UOPBLRBU,Q4,JUN,21473,2007,1,2019
UOPBLRBU,Q4,MAY,20750,2007,1,2019
UOPBLRBU,Q4,JUL,44281,2011,1,2020
UOPBLRBU,Q4,JUN,23244,2011,1,2020
UOPBLRBU,Q4,MAY,19789,2011,1,2020
UOPBLRBU,Q4,JUL,64027,2012,1,2021
UOPBLRBU,Q4,JUN,31637,2012,1,2021
UOPBLRBU,Q4,MAY,27737,2012,1,2021
UOPBLRBU,Q1,AUG,15,2011,1,2020
UOPBLRBU,Q1,OCT,93,2011,1,2020
UOPBLRBU,Q1,SEP,39,2011,1,2020
UOPBLRBU,Q1,AUG,186,2012,1,2021
UOPBLRBU,Q1,OCT,234,2012,1,2021
UOPBLRBU,Q1,SEP,278,2012,1,2021
UOPBLRBU,Q1,AUG,551,2022,1,2022
UOPBLRBU,Q1,OCT,799,2022,1,2022
UOPBLRBU,Q1,SEP,611,2022,1,2022
UOPBLRBU,Q2,DEC,80,2011,1,2020
UOPBLRBU,Q2,JAN,79,2011,1,2020
UOPBLRBU,Q2,NOV,65,2011,1,2020
UOPBLRBU,Q2,DEC,267,2012,1,2021
UOPBLRBU,Q2,JAN,212,2012,1,2021
UOPBLRBU,Q2,NOV,191,2012,1,2021
UOPBLRBU,Q2,DEC,1179,2022,1,2022
UOPBLRBU,Q2,JAN,1724,2022,1,2022
UOPBLRBU,Q2,NOV,311,2022,1,2022
UOPBLRBU,Q3,APR,159,2011,1,2020
UOPBLRBU,Q3,FEB,44,2011,1,2020
UOPBLRBU,Q3,MAR,160,2011,1,2020
UOPBLRBU,Q3,APR,483,2012,1,2021
UOPBLRBU,Q3,FEB,280,2012,1,2021
UOPBLRBU,Q3,MAR,556,2012,1,2021
UOPBLRBU,Q4,JUL,21,2007,1,2019
UOPBLRBU,Q4,JUN,0,2007,1,2019
UOPBLRBU,Q4,JUL,456,2011,1,2020
UOPBLRBU,Q4,JUN,143,2011,1,2020
UOPBLRBU,Q4,MAY,174,2011,1,2020
UOPBLRBU,Q4,JUL,796,2012,1,2021
UOPBLRBU,Q4,JUN,387,2012,1,2021
UOPBLRBU,Q4,MAY,315,2012,1,2021
UOPBLRBU,Q1,AUG,60,2011,1,2020
UOPBLRBU,Q1,OCT,369,2011,1,2020
UOPBLRBU,Q1,SEP,86,2011,1,2020
UOPBLRBU,Q1,AUG,429,2012,1,2021
UOPBLRBU,Q1,OCT,774,2012,1,2021
UOPBLRBU,Q1,SEP,659,2012,1,2021
UOPBLRBU,Q1,AUG,328,2022,1,2022
UOPBLRBU,Q1,OCT,1127,2022,1,2022
UOPBLRBU,Q1,SEP,942,2022,1,2022
UOPBLRBU,Q2,DEC,446,2011,1,2020
UOPBLRBU,Q2,JAN,436,2011,1,2020
UOPBLRBU,Q2,NOV,177,2011,1,2020
UOPBLRBU,Q2,DEC,629,2012,1,2021
UOPBLRBU,Q2,JAN,602,2012,1,2021
UOPBLRBU,Q2,NOV,942,2012,1,2021
UOPBLRBU,Q2,DEC,826,2022,1,2022
UOPBLRBU,Q2,JAN,3041,2022,1,2022
UOPBLRBU,Q2,NOV,860,2022,1,2022
UOPBLRBU,Q3,APR,964,2011,1,2020
UOPBLRBU,Q3,FEB,218,2011,1,2020
UOPBLRBU,Q3,MAR,249,2011,1,2020
UOPBLRBU,Q3,APR,1047,2012,1,2021
UOPBLRBU,Q3,FEB,543,2012,1,2021
UOPBLRBU,Q3,MAR,1109,2012,1,2021
UOPBLRBU,Q4,JUL,364,2007,1,2019
UOPBLRBU,Q4,JUN,11,2007,1,2019
UOPBLRBU,Q4,MAY,1,2007,1,2019
UOPBLRBU,Q4,JUL,1612,2011,1,2020
UOPBLRBU,Q4,JUN,694,2011,1,2020
UOPBLRBU,Q4,MAY,1032,2011,1,2020
UOPBLRBU,Q4,JUL,866,2012,1,2021
UOPBLRBU,Q4,JUN,1260,2012,1,2021
UOPBLRBU,Q4,MAY,527,2012,1,2021
UOPBLRBU,Q1,AUG,75,2011,1,2020
UOPBLRBU,Q1,OCT,747,2011,1,2020
UOPBLRBU,Q1,SEP,385,2011,1,2020
UOPBLRBU,Q1,AUG,66,2012,1,2021
UOPBLRBU,Q1,OCT,1571,2012,1,2021
UOPBLRBU,Q1,SEP,962,2012,1,2021
UOPBLRBU,Q1,AUG,1471,2022,1,2022
UOPBLRBU,Q1,OCT,4073,2022,1,2022
UOPBLRBU,Q1,SEP,1919,2022,1,2022
UOPBLRBU,Q2,DEC,444,2011,1,2020
UOPBLRBU,Q2,JAN,576,2011,1,2020
UOPBLRBU,Q2,NOV,395,2011,1,2020
UOPBLRBU,Q2,DEC,830,2012,1,2021
UOPBLRBU,Q2,JAN,1268,2012,1,2021
UOPBLRBU,Q2,NOV,1454,2012,1,2021
UOPBLRBU,Q2,DEC,1239,2022,1,2022
UOPBLRBU,Q2,JAN,3871,2022,1,2022
UOPBLRBU,Q2,NOV,2527,2022,1,2022
UOPBLRBU,Q3,APR,1500,2011,1,2020
UOPBLRBU,Q3,FEB,588,2011,1,2020
UOPBLRBU,Q3,MAR,1026,2011,1,2020
UOPBLRBU,Q3,APR,1537,2012,1,2021
UOPBLRBU,Q3,FEB,818,2012,1,2021
UOPBLRBU,Q3,MAR,1052,2012,1,2021
UOPBLRBU,Q4,JUL,104,2007,1,2019
UOPBLRBU,Q4,JUN,126,2007,1,2019
UOPBLRBU,Q4,JUL,2363,2011,1,2020
UOPBLRBU,Q4,JUN,420,2011,1,2020
UOPBLRBU,Q4,MAY,417,2011,1,2020
UOPBLRBU,Q4,JUL,2576,2012,1,2021
UOPBLRBU,Q4,JUN,1489,2012,1,2021
UOPBLRBU,Q4,MAY,1261,2012,1,2021
UOPBLRBU,Q1,AUG,144,2011,1,2020
UOPBLRBU,Q1,OCT,1214,2011,1,2020
UOPBLRBU,Q1,SEP,304,2011,1,2020
UOPBLRBU,Q1,AUG,1119,2012,1,2021
UOPBLRBU,Q1,OCT,3135,2012,1,2021
UOPBLRBU,Q1,SEP,1509,2012,1,2021
UOPBLRBU,Q1,AUG,1780,2022,1,2022
UOPBLRBU,Q1,OCT,3094,2022,1,2022
UOPBLRBU,Q1,SEP,1606,2022,1,2022
UOPBLRBU,Q2,DEC,1497,2011,1,2020
UOPBLRBU,Q2,JAN,764,2011,1,2020
UOPBLRBU,Q2,NOV,641,2011,1,2020
UOPBLRBU,Q2,DEC,1646,2012,1,2021
UOPBLRBU,Q2,JAN,1212,2012,1,2021
UOPBLRBU,Q2,NOV,1217,2012,1,2021
UOPBLRBU,Q2,DEC,1724,2022,1,2022
UOPBLRBU,Q2,JAN,5503,2022,1,2022
UOPBLRBU,Q2,NOV,2858,2022,1,2022
UOPBLRBU,Q3,APR,1149,2011,1,2020
UOPBLRBU,Q3,FEB,308,2011,1,2020
UOPBLRBU,Q3,MAR,1542,2011,1,2020
UOPBLRBU,Q3,APR,1723,2012,1,2021
UOPBLRBU,Q3,FEB,1224,2012,1,2021
UOPBLRBU,Q3,MAR,1541,2012,1,2021
UOPBLRBU,Q4,JUL,510,2007,1,2019
UOPBLRBU,Q4,JUN,19,2007,1,2019
UOPBLRBU,Q4,MAY,1,2007,1,2019
UOPBLRBU,Q4,JUL,1854,2011,1,2020
UOPBLRBU,Q4,JUN,691,2011,1,2020
UOPBLRBU,Q4,MAY,1197,2011,1,2020
UOPBLRBU,Q4,JUL,4621,2012,1,2021
UOPBLRBU,Q4,JUN,2409,2012,1,2021
UOPBLRBU,Q4,MAY,1737,2012,1,2021
UOPBLRBU,Q1,AUG,167,2012,1,2021
UOPBLRBU,Q1,OCT,311,2012,1,2021
UOPBLRBU,Q1,SEP,151,2012,1,2021
UOPBLRBU,Q1,AUG,163,2022,1,2022
UOPBLRBU,Q1,OCT,1060,2022,1,2022
UOPBLRBU,Q1,SEP,600,2022,1,2022
UOPBLRBU,Q2,DEC,1,2011,1,2020
UOPBLRBU,Q2,JAN,187,2011,1,2020
UOPBLRBU,Q2,NOV,1,2011,1,2020
UOPBLRBU,Q2,DEC,106,2012,1,2021
UOPBLRBU,Q2,JAN,505,2012,1,2021
UOPBLRBU,Q2,NOV,280,2012,1,2021
UOPBLRBU,Q2,DEC,855,2022,1,2022
UOPBLRBU,Q2,JAN,1169,2022,1,2022
UOPBLRBU,Q2,NOV,1955,2022,1,2022
UOPBLRBU,Q3,APR,165,2011,1,2020
UOPBLRBU,Q3,FEB,47,2011,1,2020
UOPBLRBU,Q3,MAR,162,2011,1,2020
UOPBLRBU,Q3,APR,801,2012,1,2021
UOPBLRBU,Q3,FEB,168,2012,1,2021
UOPBLRBU,Q3,MAR,225,2012,1,2021
UOPBLRBU,Q4,JUL,187,2011,1,2020
UOPBLRBU,Q4,JUN,163,2011,1,2020
UOPBLRBU,Q4,MAY,136,2011,1,2020
UOPBLRBU,Q4,JUL,1248,2012,1,2021
UOPBLRBU,Q4,JUN,236,2012,1,2021
UOPBLRBU,Q4,MAY,334,2012,1,2021
UOPBLRBU,Q1,AUG,502,2008,1,2018
UOPBLRBU,Q1,OCT,2301,2008,1,2018
UOPBLRBU,Q1,SEP,235,2008,1,2018
UOPBLRBU,Q1,AUG,4302,2007,1,2019
UOPBLRBU,Q1,OCT,6728,2007,1,2019
UOPBLRBU,Q1,SEP,2221,2007,1,2019
UOPBLRBU,Q1,AUG,2870,2011,1,2020
UOPBLRBU,Q1,OCT,9070,2011,1,2020
UOPBLRBU,Q1,SEP,2860,2011,1,2020
UOPBLRBU,Q1,AUG,4829,2012,1,2021
UOPBLRBU,Q1,OCT,6047,2012,1,2021
UOPBLRBU,Q1,SEP,3275,2012,1,2021
UOPBLRBU,Q1,AUG,4435,2022,1,2022
UOPBLRBU,Q1,OCT,8223,2022,1,2022
UOPBLRBU,Q1,SEP,4725,2022,1,2022
UOPBLRBU,Q2,DEC,2453,2008,1,2018
UOPBLRBU,Q2,JAN,3945,2008,1,2018
UOPBLRBU,Q2,NOV,1381,2008,1,2018
UOPBLRBU,Q2,DEC,4861,2007,1,2019
UOPBLRBU,Q2,JAN,6486,2007,1,2019
UOPBLRBU,Q2,NOV,3599,2007,1,2019
UOPBLRBU,Q2,DEC,5992,2011,1,2020
UOPBLRBU,Q2,JAN,6224,2011,1,2020
UOPBLRBU,Q2,NOV,4696,2011,1,2020
UOPBLRBU,Q2,DEC,3516,2012,1,2021
UOPBLRBU,Q2,JAN,7789,2012,1,2021
UOPBLRBU,Q2,NOV,3154,2012,1,2021
UOPBLRBU,Q2,DEC,5938,2022,1,2022
UOPBLRBU,Q2,JAN,6488,2022,1,2022
UOPBLRBU,Q2,NOV,8107,2022,1,2022
UOPBLRBU,Q3,APR,5473,2008,1,2018
UOPBLRBU,Q3,FEB,2075,2008,1,2018
UOPBLRBU,Q3,MAR,4639,2008,1,2018
UOPBLRBU,Q3,APR,6742,2007,1,2019
UOPBLRBU,Q3,FEB,4116,2007,1,2019
UOPBLRBU,Q3,MAR,4245,2007,1,2019
UOPBLRBU,Q3,APR,8022,2011,1,2020
UOPBLRBU,Q3,FEB,4546,2011,1,2020
UOPBLRBU,Q3,MAR,9043,2011,1,2020
UOPBLRBU,Q3,APR,6888,2012,1,2021
UOPBLRBU,Q3,FEB,4818,2012,1,2021
UOPBLRBU,Q3,MAR,8290,2012,1,2021
UOPBLRBU,Q4,JUL,1612,2002,1,2017
UOPBLRBU,Q4,JUL,11037,2008,1,2018
UOPBLRBU,Q4,JUN,4638,2008,1,2018
UOPBLRBU,Q4,MAY,5835,2008,1,2018
UOPBLRBU,Q4,JUL,12012,2007,1,2019
UOPBLRBU,Q4,JUN,5356,2007,1,2019
UOPBLRBU,Q4,MAY,3198,2007,1,2019
UOPBLRBU,Q4,JUL,7213,2011,1,2020
UOPBLRBU,Q4,JUN,3476,2011,1,2020
UOPBLRBU,Q4,MAY,3225,2011,1,2020
UOPBLRBU,Q4,JUL,7974,2012,1,2021
UOPBLRBU,Q4,JUN,7231,2012,1,2021
UOPBLRBU,Q4,MAY,6625,2012,1,2021
UOPBLRBU,Q1,AUG,4,2008,1,2018
UOPBLRBU,Q1,OCT,190,2008,1,2018
UOPBLRBU,Q1,SEP,0,2008,1,2018
UOPBLRBU,Q1,AUG,897,2007,1,2019
UOPBLRBU,Q1,OCT,2637,2007,1,2019
UOPBLRBU,Q1,SEP,1129,2007,1,2019
UOPBLRBU,Q1,AUG,1329,2011,1,2020
UOPBLRBU,Q1,OCT,3178,2011,1,2020
UOPBLRBU,Q1,SEP,1192,2011,1,2020
UOPBLRBU,Q1,AUG,1492,2012,1,2021
UOPBLRBU,Q1,OCT,2951,2012,1,2021
UOPBLRBU,Q1,SEP,1642,2012,1,2021
