Unit,Family,PLID,Quarter,Month,Quantity,Date
ERBU,A9K9000,A9K-8X100GE-TR,Q1 FY2022,OCT FY2022,54,2022-01-10
ERBU,A9K9000,A9K-8X100GE-TR,Q1 FY2022,SEP FY2022,61,2022-01-09
ERBU,A9K9000,A9K-24X10GE-1G-TR,Q1 FY2022,AUG FY2022,114,2022-01-08
ERBU,A9K9000,A9K-24X10GE-1G-TR,Q1 FY2022,OCT FY2022,300,2022-01-10
ERBU,A9K9000,A9K-24X10GE-1G-TR,Q1 FY2022,SEP FY2022,34,2022-01-09
ERBU,A9K9000,A99-32X100GE-X-SE,Q1 FY2022,AUG FY2022,0,2022-01-08
ERBU,A9K9000,A99-32X100GE-X-SE,Q1 FY2022,OCT FY2022,13,2022-01-10
ERBU,A9K9000,A99-32X100GE-X-SE,Q1 FY2022,SEP FY2022,5,2022-01-09
ERBU,A9K9000,A9K-9901,Q1 FY2022,AUG FY2022,54,2022-01-08
ERBU,A9K9000,A9K-9901,Q1 FY2022,OCT FY2022,308,2022-01-10
ERBU,A9K9000,A9K-9901,Q1 FY2022,SEP FY2022,137,2022-01-09
ERBU,A9K9000,A9K-9903,Q1 FY2022,AUG FY2022,16,2022-01-08
ERBU,A9K9000,A9K-9903,Q1 FY2022,OCT FY2022,63,2022-01-10
ERBU,A9K9000,A9K-9903,Q1 FY2022,SEP FY2022,10,2022-01-09
QKBU,N3000,N3K-C3432D-S,Q1 FY2022,AUG FY2022,0,2022-01-08
QKBU,N3000,N3K-C3432D-S,Q1 FY2022,OCT FY2022,70,2022-01-10
QKBU,N3000,N3K-C3432D-S,Q1 FY2022,SEP FY2022,1,2022-01-09
QKBU,N9300,N9K-C9336C-FX2,Q1 FY2022,AUG FY2022,3537,2022-01-08
QKBU,N9300,N9K-C9336C-FX2,Q1 FY2022,OCT FY2022,6216,2022-01-10
QKBU,N9300,N9K-C9336C-FX2,Q1 FY2022,SEP FY2022,2688,2022-01-09
QKBU,N9300,N9K-C9348GC-FXP,Q1 FY2022,AUG FY2022,2767,2022-01-08
QKBU,N9300,N9K-C9348GC-FXP,Q1 FY2022,OCT FY2022,5812,2022-01-10
QKBU,N9300,N9K-C9348GC-FXP,Q1 FY2022,SEP FY2022,2922,2022-01-09
QKBU,N9300,N9K-C9364C,Q1 FY2022,AUG FY2022,195,2022-01-08
QKBU,N9300,N9K-C9364C,Q1 FY2022,OCT FY2022,268,2022-01-10
QKBU,N9300,N9K-C9364C,Q1 FY2022,SEP FY2022,169,2022-01-09
QKBU,N9300,N9K-C9364C-GX,Q1 FY2022,AUG FY2022,257,2022-01-08
QKBU,N9300,N9K-C9364C-GX,Q1 FY2022,OCT FY2022,407,2022-01-10
QKBU,N9300,N9K-C9364C-GX,Q1 FY2022,SEP FY2022,158,2022-01-09
QKBU,N9300,N9K-C92348GC-X,Q1 FY2022,AUG FY2022,1037,2022-01-08
QKBU,N9300,N9K-C92348GC-X,Q1 FY2022,OCT FY2022,2314,2022-01-10
QKBU,N9300,N9K-C92348GC-X,Q1 FY2022,SEP FY2022,708,2022-01-09
QKBU,N9300,N9K-C93108TC-FX,Q1 FY2022,AUG FY2022,2471,2022-01-08
QKBU,N9300,N9K-C93108TC-FX,Q1 FY2022,OCT FY2022,2463,2022-01-10
QKBU,N9300,N9K-C93108TC-FX,Q1 FY2022,SEP FY2022,669,2022-01-09
QKBU,N9300,N9K-C93108TC-FX3P,Q1 FY2022,AUG FY2022,215,2022-01-08
QKBU,N9300,N9K-C93108TC-FX3P,Q1 FY2022,OCT FY2022,1166,2022-01-10
QKBU,N9300,N9K-C93108TC-FX3P,Q1 FY2022,SEP FY2022,807,2022-01-09
QKBU,N9300,N9K-C93180YC-FX3,Q1 FY2022,AUG FY2022,2606,2022-01-08
QKBU,N9300,N9K-C93180YC-FX3,Q1 FY2022,OCT FY2022,5464,2022-01-10
QKBU,N9300,N9K-C93180YC-FX3,Q1 FY2022,SEP FY2022,2505,2022-01-09
QKBU,N9300,N9K-C93240YC-FX2,Q1 FY2022,AUG FY2022,1274,2022-01-08
QKBU,N9300,N9K-C93240YC-FX2,Q1 FY2022,OCT FY2022,2826,2022-01-10
QKBU,N9300,N9K-C93240YC-FX2,Q1 FY2022,SEP FY2022,719,2022-01-09
QKBU,N9300,N9K-C93360YC-FX2,Q1 FY2022,AUG FY2022,398,2022-01-08
QKBU,N9300,N9K-C93360YC-FX2,Q1 FY2022,OCT FY2022,1395,2022-01-10
QKBU,N9300,N9K-C93360YC-FX2,Q1 FY2022,SEP FY2022,425,2022-01-09
QKBU,N9300,N9K-C93600CD-GX,Q1 FY2022,AUG FY2022,171,2022-01-08
QKBU,N9300,N9K-C93600CD-GX,Q1 FY2022,OCT FY2022,545,2022-01-10
QKBU,N9300,N9K-C93600CD-GX,Q1 FY2022,SEP FY2022,171,2022-01-09
QKBU,N9500,N9K-C9508,Q1 FY2022,AUG FY2022,124,2016-01-08
QKBU,N9500,N9K-C9508,Q1 FY2022,OCT FY2022,177,2016-01-10
QKBU,N9500,N9K-C9508,Q1 FY2022,SEP FY2022,92,2016-01-09
QKBU,N9500,N9K-C9508,Q1 FY2022,AUG FY2022,136,2022-01-08
QKBU,N9500,N9K-C9508,Q1 FY2022,OCT FY2022,295,2022-01-10
QKBU,N9500,N9K-C9508,Q1 FY2022,SEP FY2022,105,2022-01-09
QKBU,N9500,N9K-C9508-FM-E2,Q1 FY2022,AUG FY2022,590,2022-01-08
QKBU,N9500,N9K-C9508-FM-E2,Q1 FY2022,OCT FY2022,1094,2022-01-10
QKBU,N9500,N9K-C9508-FM-E2,Q1 FY2022,SEP FY2022,451,2022-01-09
QKBU,N9500,N9K-C9508-FM-G,Q1 FY2022,AUG FY2022,90,2022-01-08
QKBU,N9500,N9K-C9508-FM-G,Q1 FY2022,OCT FY2022,243,2022-01-10
QKBU,N9500,N9K-C9508-FM-G,Q1 FY2022,SEP FY2022,16,2022-01-09
QKBU,N9500,N9K-X9736C-FX,Q1 FY2022,AUG FY2022,499,2022-01-08
QKBU,N9500,N9K-X9736C-FX,Q1 FY2022,OCT FY2022,1386,2022-01-10
QKBU,N9500,N9K-X9736C-FX,Q1 FY2022,SEP FY2022,685,2022-01-09
QKBU,N9500,N9K-X97160YC-EX,Q1 FY2022,AUG FY2022,672,2022-01-08
QKBU,N9500,N9K-X97160YC-EX,Q1 FY2022,OCT FY2022,812,2022-01-10
QKBU,N9500,N9K-X97160YC-EX,Q1 FY2022,SEP FY2022,544,2022-01-09
IOTBU,IE4000,IE-4000-8T4G-E,Q1 FY2022,AUG FY2022,4,2016-01-08
IOTBU,IE4000,IE-4000-8T4G-E,Q1 FY2022,OCT FY2022,12,2016-01-10
IOTBU,IE4000,IE-4000-8T4G-E,Q1 FY2022,SEP FY2022,17,2016-01-09
IOTBU,IE4000,IE-4000-8T4G-E,Q1 FY2022,AUG FY2022,3079,2022-01-08
IOTBU,IE4000,IE-4000-8T4G-E,Q1 FY2022,OCT FY2022,3237,2022-01-10
IOTBU,IE4000,IE-4000-8T4G-E,Q1 FY2022,SEP FY2022,2246,2022-01-09
IOTBU,IE4000,IE-4010-16S12P,Q1 FY2022,AUG FY2022,1208,2022-01-08
IOTBU,IE4000,IE-4010-16S12P,Q1 FY2022,OCT FY2022,1700,2022-01-10
IOTBU,IE4000,IE-4010-16S12P,Q1 FY2022,SEP FY2022,723,2022-01-09
NGFWBU,FPRHIGH,FPR4115-NGFW-K9,Q1 FY2022,AUG FY2022,107,2022-01-08
NGFWBU,FPRHIGH,FPR4115-NGFW-K9,Q1 FY2022,OCT FY2022,293,2022-01-10
NGFWBU,FPRHIGH,FPR4115-NGFW-K9,Q1 FY2022,SEP FY2022,148,2022-01-09
NGFWBU,FPRLOW,FPR1010-NGFW-K9,Q1 FY2022,AUG FY2022,2925,2022-01-08
NGFWBU,FPRLOW,FPR1010-NGFW-K9,Q1 FY2022,OCT FY2022,5691,2022-01-10
NGFWBU,FPRLOW,FPR1010-NGFW-K9,Q1 FY2022,SEP FY2022,3297,2022-01-09
OTBU,15454W,NCS2K-16-AD-CCOFS=,Q1 FY2022,AUG FY2022,12,2016-01-08
OTBU,15454W,NCS2K-16-AD-CCOFS=,Q1 FY2022,OCT FY2022,31,2016-01-10
OTBU,15454W,NCS2K-16-AD-CCOFS=,Q1 FY2022,SEP FY2022,16,2016-01-09
OTBU,15454W,NCS2K-16-AD-CCOFS=,Q1 FY2022,AUG FY2022,165,2022-01-08
OTBU,15454W,NCS2K-16-AD-CCOFS=,Q1 FY2022,OCT FY2022,74,2022-01-10
OTBU,15454W,NCS2K-16-AD-CCOFS=,Q1 FY2022,SEP FY2022,201,2022-01-09
OTBU,15454W,NCS2K-400G-XP=,Q1 FY2022,AUG FY2022,90,2022-01-08
OTBU,15454W,NCS2K-400G-XP=,Q1 FY2022,OCT FY2022,477,2022-01-10
OTBU,15454W,NCS2K-400G-XP=,Q1 FY2022,SEP FY2022,204,2022-01-09
OTBU,15454W,NCS2K-TNCS-2O-K9,Q1 FY2022,AUG FY2022,310,2022-01-08
OTBU,15454W,NCS2K-TNCS-2O-K9,Q1 FY2022,OCT FY2022,93,2022-01-10
OTBU,15454W,NCS2K-TNCS-2O-K9,Q1 FY2022,SEP FY2022,10,2022-01-09
OTBU,15454W,NCS2015-SA-DC,Q1 FY2022,AUG FY2022,29,2016-01-08
OTBU,15454W,NCS2015-SA-DC,Q1 FY2022,OCT FY2022,57,2016-01-10
OTBU,15454W,NCS2015-SA-DC,Q1 FY2022,SEP FY2022,21,2016-01-09
OTBU,15454W,NCS2015-SA-DC,Q1 FY2022,AUG FY2022,44,2022-01-08
OTBU,15454W,NCS2015-SA-DC,Q1 FY2022,OCT FY2022,105,2022-01-10
OTBU,15454W,NCS2015-SA-DC,Q1 FY2022,SEP FY2022,38,2022-01-09
OTBU,NCS1000,NCS1K4-1.2T-K9,Q1 FY2022,AUG FY2022,822,2022-01-08
OTBU,NCS1000,NCS1K4-1.2T-K9,Q1 FY2022,OCT FY2022,1964,2022-01-10
OTBU,NCS1000,NCS1K4-1.2T-K9,Q1 FY2022,SEP FY2022,1667,2022-01-09
OTBU,NCS1000,NCS1K4-1.2TL-K9,Q1 FY2022,AUG FY2022,36,2022-01-08
OTBU,NCS1000,NCS1K4-1.2TL-K9,Q1 FY2022,OCT FY2022,438,2022-01-10
OTBU,NCS1000,NCS1K4-1.2TL-K9,Q1 FY2022,SEP FY2022,569,2022-01-09
OTBU,NCS1000,NCS1001-K9,Q1 FY2022,AUG FY2022,74,2022-01-08
OTBU,NCS1000,NCS1001-K9,Q1 FY2022,OCT FY2022,232,2022-01-10
OTBU,NCS1000,NCS1001-K9,Q1 FY2022,SEP FY2022,31,2022-01-09
OTBU,NCS4000,NCS4K-4H-OPW-LO,Q1 FY2022,AUG FY2022,4,2022-01-08
OTBU,NCS4000,NCS4K-4H-OPW-LO,Q1 FY2022,OCT FY2022,6,2022-01-10
OTBU,NCS4000,NCS4K-4H-OPW-LO,Q1 FY2022,SEP FY2022,2,2022-01-09
OTBU,ONS,ONS-CFP2-WDM=,Q1 FY2022,AUG FY2022,4,2016-01-08
OTBU,ONS,ONS-CFP2-WDM=,Q1 FY2022,OCT FY2022,6,2016-01-10
OTBU,ONS,ONS-CFP2-WDM=,Q1 FY2022,SEP FY2022,0,2016-01-09
OTBU,ONS,ONS-CFP2-WDM=,Q1 FY2022,AUG FY2022,158,2022-01-08
OTBU,ONS,ONS-CFP2-WDM=,Q1 FY2022,OCT FY2022,670,2022-01-10
OTBU,ONS,ONS-CFP2-WDM=,Q1 FY2022,SEP FY2022,227,2022-01-09
BATBU,A9K920,A9K-920-4SZ-D,Q1 FY2022,AUG FY2022,2,2016-01-08
BATBU,A9K920,A9K-920-4SZ-D,Q1 FY2022,OCT FY2022,206,2016-01-10
BATBU,A9K920,A9K-920-4SZ-D,Q1 FY2022,SEP FY2022,34,2016-01-09
BATBU,A9K920,A9K-920-4SZ-D,Q1 FY2022,AUG FY2022,104,2022-01-08
BATBU,A9K920,A9K-920-4SZ-D,Q1 FY2022,OCT FY2022,146,2022-01-10
BATBU,A9K920,A9K-920-4SZ-D,Q1 FY2022,SEP FY2022,30,2022-01-09
BATBU,A9K920,A9K-920-12CZ-A,Q1 FY2022,AUG FY2022,151,2016-01-08
BATBU,A9K920,A9K-920-12CZ-A,Q1 FY2022,OCT FY2022,587,2016-01-10
BATBU,A9K920,A9K-920-12CZ-A,Q1 FY2022,SEP FY2022,130,2016-01-09
BATBU,A9K920,A9K-920-12CZ-A,Q1 FY2022,AUG FY2022,1156,2022-01-08
BATBU,A9K920,A9K-920-12CZ-A,Q1 FY2022,OCT FY2022,1822,2022-01-10
BATBU,A9K920,A9K-920-12CZ-A,Q1 FY2022,SEP FY2022,2373,2022-01-09
BATBU,A9K920,A9K-920-12SZ-IM,Q1 FY2022,AUG FY2022,1,2016-01-08
BATBU,A9K920,A9K-920-12SZ-IM,Q1 FY2022,OCT FY2022,1390,2016-01-10
BATBU,A9K920,A9K-920-12SZ-IM,Q1 FY2022,SEP FY2022,32,2016-01-09
BATBU,A9K920,A9K-920-12SZ-IM,Q1 FY2022,AUG FY2022,1083,2022-01-08
BATBU,A9K920,A9K-920-12SZ-IM,Q1 FY2022,OCT FY2022,296,2022-01-10
BATBU,A9K920,A9K-920-12SZ-IM,Q1 FY2022,SEP FY2022,875,2022-01-09
BATBU,NCS540,N540-24Z8Q2C-SYS,Q1 FY2022,AUG FY2022,45,2022-01-08
BATBU,NCS540,N540-24Z8Q2C-SYS,Q1 FY2022,OCT FY2022,1809,2022-01-10
BATBU,NCS540,N540-24Z8Q2C-SYS,Q1 FY2022,SEP FY2022,1336,2022-01-09
BATBU,NCS540,N540-ACC-SYS,Q1 FY2022,AUG FY2022,1250,2022-01-08
BATBU,NCS540,N540-ACC-SYS,Q1 FY2022,OCT FY2022,1581,2022-01-10
BATBU,NCS540,N540-ACC-SYS,Q1 FY2022,SEP FY2022,588,2022-01-09
BATBU,NCS540,N540-PWR400-D,Q1 FY2022,AUG FY2022,2525,2022-01-08
BATBU,NCS540,N540-PWR400-D,Q1 FY2022,OCT FY2022,6515,2022-01-10
BATBU,NCS540,N540-PWR400-D,Q1 FY2022,SEP FY2022,3723,2022-01-09
BATBU,NCS540,N540X-6Z18G-SYS-A,Q1 FY2022,AUG FY2022,109,2022-01-08
BATBU,NCS540,N540X-6Z18G-SYS-A,Q1 FY2022,OCT FY2022,98,2022-01-10
BATBU,NCS540,N540X-6Z18G-SYS-A,Q1 FY2022,SEP FY2022,27,2022-01-09
BATBU,NCS540,N540X-6Z18G-SYS-D,Q1 FY2022,AUG FY2022,279,2022-01-08
BATBU,NCS540,N540X-6Z18G-SYS-D,Q1 FY2022,OCT FY2022,1053,2022-01-10
BATBU,NCS540,N540X-6Z18G-SYS-D,Q1 FY2022,SEP FY2022,671,2022-01-09
BATBU,NCS540,N540X-12Z16G-SYS-D,Q1 FY2022,AUG FY2022,124,2022-01-08
BATBU,NCS540,N540X-12Z16G-SYS-D,Q1 FY2022,OCT FY2022,675,2022-01-10
BATBU,NCS540,N540X-12Z16G-SYS-D,Q1 FY2022,SEP FY2022,149,2022-01-09
BATBU,NCS560,A900-IMA-8Z,Q1 FY2022,AUG FY2022,179,2022-01-08
BATBU,NCS560,A900-IMA-8Z,Q1 FY2022,OCT FY2022,392,2022-01-10
BATBU,NCS560,A900-IMA-8Z,Q1 FY2022,SEP FY2022,50,2022-01-09
BATBU,NCS560,N560-4-RSP4,Q1 FY2022,AUG FY2022,12,2022-01-08
BATBU,NCS560,N560-4-RSP4,Q1 FY2022,OCT FY2022,58,2022-01-10
BATBU,NCS560,N560-4-RSP4,Q1 FY2022,SEP FY2022,30,2022-01-09
BATBU,NCS560,N560-4-SYS,Q1 FY2022,AUG FY2022,6,2022-01-08
BATBU,NCS560,N560-4-SYS,Q1 FY2022,OCT FY2022,29,2022-01-10
BATBU,NCS560,N560-4-SYS,Q1 FY2022,SEP FY2022,15,2022-01-09
BATBU,NCS4200,NCS4202-SA,Q1 FY2022,AUG FY2022,2088,2022-01-08
BATBU,NCS4200,NCS4202-SA,Q1 FY2022,OCT FY2022,34,2022-01-10
BATBU,NCS4200,NCS4202-SA,Q1 FY2022,SEP FY2022,3066,2022-01-09
SRSBU,4300ISR,ISR4321/K9,Q1 FY2022,AUG FY2022,1557,2016-01-08
SRSBU,4300ISR,ISR4321/K9,Q1 FY2022,OCT FY2022,3466,2016-01-10
SRSBU,4300ISR,ISR4321/K9,Q1 FY2022,SEP FY2022,2189,2016-01-09
SRSBU,4300ISR,ISR4321/K9,Q1 FY2022,AUG FY2022,5494,2022-01-08
SRSBU,4300ISR,ISR4321/K9,Q1 FY2022,OCT FY2022,5795,2022-01-10
SRSBU,4300ISR,ISR4321/K9,Q1 FY2022,SEP FY2022,4803,2022-01-09
SRSBU,4300ISR,ISR4331/K9,Q1 FY2022,AUG FY2022,2217,2016-01-08
SRSBU,4300ISR,ISR4331/K9,Q1 FY2022,OCT FY2022,6248,2016-01-10
SRSBU,4300ISR,ISR4331/K9,Q1 FY2022,SEP FY2022,3479,2016-01-09
SRSBU,4300ISR,ISR4331/K9,Q1 FY2022,AUG FY2022,9212,2022-01-08
SRSBU,4300ISR,ISR4331/K9,Q1 FY2022,OCT FY2022,11004,2022-01-10
SRSBU,4300ISR,ISR4331/K9,Q1 FY2022,SEP FY2022,7867,2022-01-09
SRSBU,4300ISR,ISR4351/K9,Q1 FY2022,AUG FY2022,426,2016-01-08
SRSBU,4300ISR,ISR4351/K9,Q1 FY2022,OCT FY2022,1540,2016-01-10
SRSBU,4300ISR,ISR4351/K9,Q1 FY2022,SEP FY2022,970,2016-01-09
SRSBU,4300ISR,ISR4351/K9,Q1 FY2022,AUG FY2022,2495,2022-01-08
SRSBU,4300ISR,ISR4351/K9,Q1 FY2022,OCT FY2022,2251,2022-01-10
SRSBU,4300ISR,ISR4351/K9,Q1 FY2022,SEP FY2022,853,2022-01-09
SRSBU,ISR1121,ISR4431/K9,Q1 FY2022,AUG FY2022,891,2016-01-08
SRSBU,ISR1121,ISR4431/K9,Q1 FY2022,OCT FY2022,1924,2016-01-10
SRSBU,ISR1121,ISR4431/K9,Q1 FY2022,SEP FY2022,880,2016-01-09
SRSBU,ISR1121,ISR4431/K9,Q1 FY2022,AUG FY2022,2720,2022-01-08
SRSBU,ISR1121,ISR4431/K9,Q1 FY2022,OCT FY2022,3994,2022-01-10
SRSBU,ISR1121,ISR4431/K9,Q1 FY2022,SEP FY2022,2972,2022-01-09
SRSBU,ISR1121,ISR4451-X/K9,Q1 FY2022,AUG FY2022,630,2016-01-08
SRSBU,ISR1121,ISR4451-X/K9,Q1 FY2022,OCT FY2022,2832,2016-01-10
SRSBU,ISR1121,ISR4451-X/K9,Q1 FY2022,SEP FY2022,937,2016-01-09
SRSBU,ISR1121,ISR4451-X/K9,Q1 FY2022,AUG FY2022,1603,2022-01-08
SRSBU,ISR1121,ISR4451-X/K9,Q1 FY2022,OCT FY2022,2315,2022-01-10
SRSBU,ISR1121,ISR4451-X/K9,Q1 FY2022,SEP FY2022,1759,2022-01-09
SRSBU,A9K1000,A9K1000-ESP100,Q1 FY2022,AUG FY2022,148,2016-01-08
SRSBU,A9K1000,A9K1000-ESP100,Q1 FY2022,OCT FY2022,155,2016-01-10
SRSBU,A9K1000,A9K1000-ESP100,Q1 FY2022,SEP FY2022,153,2016-01-09
SRSBU,A9K1000,A9K1000-ESP100,Q1 FY2022,AUG FY2022,190,2022-01-08
SRSBU,A9K1000,A9K1000-ESP100,Q1 FY2022,OCT FY2022,204,2022-01-10
SRSBU,A9K1000,A9K1000-ESP100,Q1 FY2022,SEP FY2022,52,2022-01-09
SRSBU,A9K1000,A9K1001-HX,Q1 FY2022,AUG FY2022,168,2022-01-08
SRSBU,A9K1000,A9K1001-HX,Q1 FY2022,OCT FY2022,331,2022-01-10
SRSBU,A9K1000,A9K1001-HX,Q1 FY2022,SEP FY2022,231,2022-01-09
SRSBU,A9K1000,A9K1001-X,Q1 FY2022,AUG FY2022,908,2016-01-08
SRSBU,A9K1000,A9K1001-X,Q1 FY2022,OCT FY2022,2163,2016-01-10
SRSBU,A9K1000,A9K1001-X,Q1 FY2022,SEP FY2022,1041,2016-01-09
SRSBU,A9K1000,A9K1001-X,Q1 FY2022,AUG FY2022,623,2022-01-08
SRSBU,A9K1000,A9K1001-X,Q1 FY2022,OCT FY2022,2075,2022-01-10
SRSBU,A9K1000,A9K1001-X,Q1 FY2022,SEP FY2022,880,2022-01-09
SRSBU,A9K1000,A9K1002-HX,Q1 FY2022,AUG FY2022,197,2022-01-08
SRSBU,A9K1000,A9K1002-HX,Q1 FY2022,OCT FY2022,294,2022-01-10
SRSBU,A9K1000,A9K1002-HX,Q1 FY2022,SEP FY2022,206,2022-01-09
SRSBU,CAT8200,C8200-1N-4T,Q1 FY2022,AUG FY2022,831,2022-01-08
SRSBU,CAT8200,C8200-1N-4T,Q1 FY2022,OCT FY2022,3127,2022-01-10
SRSBU,CAT8200,C8200-1N-4T,Q1 FY2022,SEP FY2022,1001,2022-01-09
SRSBU,CAT8200,C8200L-1N-4T,Q1 FY2022,AUG FY2022,592,2022-01-08
SRSBU,CAT8200,C8200L-1N-4T,Q1 FY2022,OCT FY2022,983,2022-01-10
SRSBU,CAT8200,C8200L-1N-4T,Q1 FY2022,SEP FY2022,368,2022-01-09
SRSBU,CAT8300,C8300-1N1S-6T,Q1 FY2022,AUG FY2022,939,2022-01-08
SRSBU,CAT8300,C8300-1N1S-6T,Q1 FY2022,OCT FY2022,3016,2022-01-10
SRSBU,CAT8300,C8300-1N1S-6T,Q1 FY2022,SEP FY2022,1500,2022-01-09
SRSBU,CAT8300,C8300-2N2S-4T2X,Q1 FY2022,AUG FY2022,259,2022-01-08
SRSBU,CAT8300,C8300-2N2S-4T2X,Q1 FY2022,OCT FY2022,302,2022-01-10
SRSBU,CAT8300,C8300-2N2S-4T2X,Q1 FY2022,SEP FY2022,342,2022-01-09
SRSBU,CAT8300,C8300-2N2S-6T,Q1 FY2022,AUG FY2022,54,2022-01-08
SRSBU,CAT8300,C8300-2N2S-6T,Q1 FY2022,OCT FY2022,507,2022-01-10
SRSBU,CAT8300,C8300-2N2S-6T,Q1 FY2022,SEP FY2022,95,2022-01-09
SRSBU,CAT8500,C8500-12X,Q1 FY2022,AUG FY2022,125,2022-01-08
SRSBU,CAT8500,C8500-12X,Q1 FY2022,OCT FY2022,474,2022-01-10
SRSBU,CAT8500,C8500-12X,Q1 FY2022,SEP FY2022,180,2022-01-09
SRSBU,CAT8500,C8500-12X4QC,Q1 FY2022,AUG FY2022,126,2022-01-08
SRSBU,CAT8500,C8500-12X4QC,Q1 FY2022,OCT FY2022,217,2022-01-10
SRSBU,CAT8500,C8500-12X4QC,Q1 FY2022,SEP FY2022,73,2022-01-09
SRSBU,CAT8500,C8500L-8S4X,Q1 FY2022,AUG FY2022,236,2022-01-08
SRSBU,CAT8500,C8500L-8S4X,Q1 FY2022,OCT FY2022,394,2022-01-10
SRSBU,CAT8500,C8500L-8S4X,Q1 FY2022,SEP FY2022,200,2022-01-09
SRSBU,ISR1K,C1111-4P,Q1 FY2022,AUG FY2022,8021,2022-01-08
SRSBU,ISR1K,C1111-4P,Q1 FY2022,OCT FY2022,16091,2022-01-10
SRSBU,ISR1K,C1111-4P,Q1 FY2022,SEP FY2022,7984,2022-01-09
SRSBU,ISR1K,C1111-8P,Q1 FY2022,AUG FY2022,13764,2022-01-08
SRSBU,ISR1K,C1111-8P,Q1 FY2022,OCT FY2022,26293,2022-01-10
SRSBU,ISR1K,C1111-8P,Q1 FY2022,SEP FY2022,9706,2022-01-09
SRSBU,ISR1K,C1111-8PLTExA,Q1 FY2022,AUG FY2022,5032,2022-01-08
SRSBU,ISR1K,C1111-8PLTExA,Q1 FY2022,OCT FY2022,4316,2022-01-10
SRSBU,ISR1K,C1111-8PLTExA,Q1 FY2022,SEP FY2022,3716,2022-01-09
SRSBU,ISR1K,C1116-4P,Q1 FY2022,AUG FY2022,2801,2022-01-08
SRSBU,ISR1K,C1116-4P,Q1 FY2022,OCT FY2022,7948,2022-01-10
SRSBU,ISR1K,C1116-4P,Q1 FY2022,SEP FY2022,1729,2022-01-09
SRSBU,ISR1K,C1121-8P,Q1 FY2022,AUG FY2022,1775,2022-01-08
SRSBU,ISR1K,C1121-8P,Q1 FY2022,OCT FY2022,5724,2022-01-10
SRSBU,ISR1K,C1121-8P,Q1 FY2022,SEP FY2022,4489,2022-01-09
SRSBU,ISR1K,P-LTEA-EA,Q1 FY2022,AUG FY2022,4214,2022-01-08
SRSBU,ISR1K,P-LTEA-EA,Q1 FY2022,OCT FY2022,2888,2022-01-10
SRSBU,ISR1K,P-LTEA-EA,Q1 FY2022,SEP FY2022,1145,2022-01-09
SRSBU,ISR900,C927-4P,Q1 FY2022,AUG FY2022,1181,2022-01-08
SRSBU,ISR900,C927-4P,Q1 FY2022,OCT FY2022,3112,2022-01-10
SRSBU,ISR900,C927-4P,Q1 FY2022,SEP FY2022,944,2022-01-09
SRSBU,VIPTELA,VEDGE-2000-AC-K9,Q1 FY2022,AUG FY2022,107,2022-01-08
SRSBU,VIPTELA,VEDGE-2000-AC-K9,Q1 FY2022,OCT FY2022,161,2022-01-10
SRSBU,VIPTELA,VEDGE-2000-AC-K9,Q1 FY2022,SEP FY2022,167,2022-01-09
SRSBU,WANLAN,NIM-24A,Q1 FY2022,AUG FY2022,5892,2022-01-08
SRSBU,WANLAN,NIM-24A,Q1 FY2022,OCT FY2022,5103,2022-01-10
SRSBU,WANLAN,NIM-24A,Q1 FY2022,SEP FY2022,1583,2022-01-09
TOASTBU,CPAK100,CPAK-100G-LR4,Q1 FY2022,AUG FY2022,541,2016-01-08
TOASTBU,CPAK100,CPAK-100G-LR4,Q1 FY2022,OCT FY2022,3503,2016-01-10
TOASTBU,CPAK100,CPAK-100G-LR4,Q1 FY2022,SEP FY2022,1708,2016-01-09
TOASTBU,CPAK100,CPAK-100G-LR4,Q1 FY2022,AUG FY2022,1077,2022-01-08
TOASTBU,CPAK100,CPAK-100G-LR4,Q1 FY2022,OCT FY2022,2643,2022-01-10
TOASTBU,CPAK100,CPAK-100G-LR4,Q1 FY2022,SEP FY2022,1752,2022-01-09
TOASTBU,QDD400G,QDD-4X100G-FR-S,Q1 FY2022,AUG FY2022,382,2022-01-08
TOASTBU,QDD400G,QDD-4X100G-FR-S,Q1 FY2022,OCT FY2022,337,2022-01-10
TOASTBU,QDD400G,QDD-4X100G-FR-S,Q1 FY2022,SEP FY2022,13,2022-01-09
TOASTBU,QDD400G,QDD-400G-FR4-S,Q1 FY2022,AUG FY2022,863,2022-01-08
TOASTBU,QDD400G,QDD-400G-FR4-S,Q1 FY2022,OCT FY2022,2958,2022-01-10
TOASTBU,QDD400G,QDD-400G-FR4-S,Q1 FY2022,SEP FY2022,1347,2022-01-09
TOASTBU,QSFP40G,QSFP-40G-SR-BD,Q1 FY2022,AUG FY2022,11719,2016-01-08
TOASTBU,QSFP40G,QSFP-40G-SR-BD,Q1 FY2022,OCT FY2022,42882,2016-01-10
TOASTBU,QSFP40G,QSFP-40G-SR-BD,Q1 FY2022,SEP FY2022,25251,2016-01-09
TOASTBU,QSFP40G,QSFP-40G-SR-BD,Q1 FY2022,AUG FY2022,33551,2022-01-08
TOASTBU,QSFP40G,QSFP-40G-SR-BD,Q1 FY2022,OCT FY2022,25548,2022-01-10
TOASTBU,QSFP40G,QSFP-40G-SR-BD,Q1 FY2022,SEP FY2022,17985,2022-01-09
TOASTBU,QSFP100,QSFP-40/100-SRBD,Q1 FY2022,AUG FY2022,35520,2022-01-08
